model,name,size,context  
aya-expanse,aya-expanse:8b-q4_K_S,5.15396e+09,8192,,
aya-expanse,aya-expanse:8b-q4_K_M,5.47608e+09,8192,,
aya-expanse,aya-expanse:8b-q5_0,6.12033e+09,8192,,
aya-expanse,aya-expanse:8b-q5_1,6.54983e+09,8192,,
aya-expanse,aya-expanse:8b-q5_K_S,6.12033e+09,8192,,
aya-expanse,aya-expanse:8b-q5_K_M,6.2277e+09,8192,,
aya-expanse,aya-expanse:8b-q6_K,7.0867e+09,8192,,
aya-expanse,aya-expanse:8b-q8_0,9126805504,8192,,
aya-expanse,aya-expanse:8b-fp16,17179869184,8192,,
aya-expanse,aya-expanse:32b-q2_K,13958643712,8192,,
aya-expanse,aya-expanse:32b-q3_K_S,16106127360,8192,,
aya-expanse,aya-expanse:32b-q3_K_M,17179869184,8192,,
aya-expanse,aya-expanse:32b-q3_K_L,19327352832,8192,,
aya-expanse,aya-expanse:32b-q4_0,20401094656,8192,,
aya-expanse,aya-expanse:32b-q4_1,22548578304,8192,,
aya-expanse,aya-expanse:32b-q4_K_S,20401094656,8192,,
aya-expanse,aya-expanse:32b-q4_K_M,21474836480,8192,,
aya-expanse,aya-expanse:32b-q5_0,23622320128,8192,,
aya-expanse,aya-expanse:32b-q5_1,25769803776,8192,,
aya-expanse,aya-expanse:32b-q5_K_S,23622320128,8192,,
aya-expanse,aya-expanse:32b-q5_K_M,24696061952,8192,,
aya-expanse,aya-expanse:32b-q6_K,28991029248,8192,,
aya-expanse,aya-expanse:32b-q8_0,36507222016,8192,,
aya-expanse,aya-expanse:32b-fp16,69793218560,8192,,
aya,aya:latest,5.15396e+09,8192,,
aya,aya:8b,5.15396e+09,8192,,
aya,aya:35b,21474836480,8192,,
aya,aya:8b-23,5.15396e+09,8192,,
aya,aya:8b-23-q2_K,3.65072e+09,8192,,
aya,aya:8b-23-q3_K_S,4.18759e+09,8192,,
aya,aya:8b-23-q3_K_M,4.50972e+09,8192,,
aya,aya:8b-23-q3_K_L,4831838208,8192,,
aya,aya:8b-23-q4_0,5.15396e+09,8192,,
aya,aya:8b-23-q4_1,5.58346e+09,8192,,
aya,aya:8b-23-q4_K_S,5.15396e+09,8192,,
aya,aya:8b-23-q4_K_M,5.47608e+09,8192,,
aya,aya:8b-23-q5_0,6.12033e+09,8192,,
aya,aya:8b-23-q5_1,6.54983e+09,8192,,
aya,aya:8b-23-q5_K_S,6.12033e+09,8192,,
aya,aya:8b-23-q5_K_M,6.2277e+09,8192,,
aya,aya:8b-23-q6_K,7.0867e+09,8192,,
aya,aya:8b-23-q8_0,9126805504,8192,,
aya,aya:35b-23,21474836480,8192,,
aya,aya:35b-23-q2_K,15032385536,8192,,
aya,aya:35b-23-q3_K_S,17179869184,8192,,
aya,aya:35b-23-q3_K_M,19327352832,8192,,
aya,aya:35b-23-q3_K_L,20401094656,8192,,
aya,aya:35b-23-q4_0,21474836480,8192,,
aya,aya:35b-23-q4_1,23622320128,8192,,
aya,aya:35b-23-q4_K_S,21474836480,8192,,
aya,aya:35b-23-q4_K_M,23622320128,8192,,
aya,aya:35b-23-q5_0,25769803776,8192,,
aya,aya:35b-23-q5_1,27917287424,8192,,
aya,aya:35b-23-q5_K_S,25769803776,8192,,
aya,aya:35b-23-q5_K_M,26843545600,8192,,
aya,aya:35b-23-q6_K,31138512896,8192,,
aya,aya:35b-23-q8_0,39728447488,8192,,
bakllava,bakllava:latest,5.04659e+09,32768,,
bakllava,bakllava:7b,5.04659e+09,32768,,
bakllava,bakllava:7b-v1-q2_K,3.97284e+09,32768,,
bakllava,bakllava:7b-v1-q3_K_S,4.08022e+09,32768,,
bakllava,bakllava:7b-v1-q3_K_M,4.40234e+09,32768,,
bakllava,bakllava:7b-v1-q3_K_L,4.72446e+09,32768,,
bakllava,bakllava:7b-v1-q4_0,5.04659e+09,32768,,
bakllava,bakllava:7b-v1-q4_1,5.58346e+09,32768,,
bakllava,bakllava:7b-v1-q4_K_S,5.15396e+09,32768,,
bakllava,bakllava:7b-v1-q4_K_M,5368709120,32768,,
bakllava,bakllava:7b-v1-q5_0,6.01295e+09,32768,,
bakllava,bakllava:7b-v1-q5_1,6.54983e+09,32768,,
bakllava,bakllava:7b-v1-q5_K_S,6.01295e+09,32768,,
bakllava,bakllava:7b-v1-q5_K_M,6.2277e+09,32768,,
bakllava,bakllava:7b-v1-q6_K,7.0867e+09,32768,,
bakllava,bakllava:7b-v1-q8_0,8.91206e+09,32768,,
bakllava,bakllava:7b-v1-fp16,16106127360,32768,,
bespoke-minicheck,bespoke-minicheck:latest,5.04659e+09,32768,,
bespoke-minicheck,bespoke-minicheck:7b,5.04659e+09,32768,,
bespoke-minicheck,bespoke-minicheck:7b-q2_K,3221225472,32768,,
bespoke-minicheck,bespoke-minicheck:7b-q3_K_S,3758096384,32768,,
bespoke-minicheck,bespoke-minicheck:7b-q3_K_M,4.08022e+09,32768,,
bespoke-minicheck,bespoke-minicheck:7b-q3_K_L,4.40234e+09,32768,,
bespoke-minicheck,bespoke-minicheck:7b-q4_0,4831838208,32768,,
bespoke-minicheck,bespoke-minicheck:7b-q4_1,5.26133e+09,32768,,
bespoke-minicheck,bespoke-minicheck:7b-q4_K_S,4831838208,32768,,
bespoke-minicheck,bespoke-minicheck:7b-q4_K_M,5.04659e+09,32768,,
bespoke-minicheck,bespoke-minicheck:7b-q5_0,5.79821e+09,32768,,
bespoke-minicheck,bespoke-minicheck:7b-q5_1,6.2277e+09,32768,,
bespoke-minicheck,bespoke-minicheck:7b-q5_K_S,5.79821e+09,32768,,
bespoke-minicheck,bespoke-minicheck:7b-q5_K_M,5905580032,32768,,
bespoke-minicheck,bespoke-minicheck:7b-q6_K,6.87195e+09,32768,,
bespoke-minicheck,bespoke-minicheck:7b-q8_0,8.80468e+09,32768,,
bespoke-minicheck,bespoke-minicheck:7b-fp16,16106127360,32768,,
bge-large,bge-large:latest,703594496,512,,
bge-large,bge-large:335m,703594496,512,,
bge-large,bge-large:335m-en-v1.5-fp16,703594496,512,,
bge-m3,bge-m3:latest,1.28849e+09,8192,,
bge-m3,bge-m3:567m,1.28849e+09,8192,,
bge-m3,bge-m3:567m-fp16,1.28849e+09,8192,,
codebooga,codebooga:latest,20401094656,16384,,
codebooga,codebooga:34b,20401094656,16384,,
codebooga,codebooga:34b-v0.1-q2_K,15032385536,16384,,
codebooga,codebooga:34b-v0.1-q3_K_S,16106127360,16384,,
codebooga,codebooga:34b-v0.1-q3_K_M,17179869184,16384,,
codebooga,codebooga:34b-v0.1-q3_K_L,19327352832,16384,,
codebooga,codebooga:34b-v0.1-q4_0,20401094656,16384,,
codebooga,codebooga:34b-v0.1-q4_1,22548578304,16384,,
codebooga,codebooga:34b-v0.1-q4_K_M,21474836480,16384,,
codebooga,codebooga:34b-v0.1-q5_0,24696061952,16384,,
codebooga,codebooga:34b-v0.1-q5_1,26843545600,16384,,
codebooga,codebooga:34b-v0.1-q5_K_S,24696061952,16384,,
codebooga,codebooga:34b-v0.1-q5_K_M,25769803776,16384,,
codebooga,codebooga:34b-v0.1-q6_K,30064771072,16384,,
codebooga,codebooga:34b-v0.1-q8_0,38654705664,16384,,
codebooga,codebooga:34b-v0.1-fp16,71940702208,16384,,
codegeex4,codegeex4:latest,5905580032,131072,,
codegeex4,codegeex4:9b,5905580032,131072,,
codegeex4,codegeex4:9b-all-q2_K,4294967296,131072,,
codegeex4,codegeex4:9b-all-q3_K_S,4.93921e+09,131072,,
codegeex4,codegeex4:9b-all-q3_K_M,5.47608e+09,131072,,
codegeex4,codegeex4:9b-all-q3_K_L,5.69083e+09,131072,,
codegeex4,codegeex4:9b-all-q4_0,5905580032,131072,,
codegeex4,codegeex4:9b-all-q4_1,6442450944,131072,,
codegeex4,codegeex4:9b-all-q4_K_S,6.2277e+09,131072,,
codegeex4,codegeex4:9b-all-q4_K_M,6.76457e+09,131072,,
codegeex4,codegeex4:9b-all-q5_0,7.0867e+09,131072,,
codegeex4,codegeex4:9b-all-q5_1,7.62357e+09,131072,,
codegeex4,codegeex4:9b-all-q5_K_S,7.19407e+09,131072,,
codegeex4,codegeex4:9b-all-q5_K_M,7.62357e+09,131072,,
codegeex4,codegeex4:9b-all-q6_K,8.91206e+09,131072,,
codegeex4,codegeex4:9b-all-q8_0,10737418240,131072,,
codegeex4,codegeex4:9b-all-fp16,20401094656,131072,,
codegemma,codegemma:latest,5368709120,8192,,
codegemma,codegemma:code,1.71799e+09,8192,,
codegemma,codegemma:instruct,5368709120,8192,,
codegemma,codegemma:2b,1.71799e+09,8192,,
codegemma,codegemma:7b,5368709120,8192,,
codegemma,codegemma:2b-code,1.71799e+09,8192,,
codegemma,codegemma:2b-code-q2_K,1.28849e+09,8192,,
codegemma,codegemma:2b-code-v1.1-q2_K,1.28849e+09,8192,,
codegemma,codegemma:2b-code-q3_K_S,1.39586e+09,8192,,
codegemma,codegemma:2b-code-v1.1-q3_K_S,1.39586e+09,8192,,
codegemma,codegemma:2b-code-q3_K_M,1.50324e+09,8192,,
codegemma,codegemma:2b-code-v1.1-q3_K_M,1.50324e+09,8192,,
codegemma,codegemma:2b-code-q3_K_L,1610612736,8192,,
codegemma,codegemma:2b-code-v1.1-q3_K_L,1610612736,8192,,
codegemma,codegemma:2b-code-q4_0,1.71799e+09,8192,,
codegemma,codegemma:2b-code-v1.1-q4_0,1.71799e+09,8192,,
codegemma,codegemma:2b-code-q4_1,1.82536e+09,8192,,
codegemma,codegemma:2b-code-v1.1-q4_1,1.82536e+09,8192,,
codegemma,codegemma:2b-code-q4_K_S,1.71799e+09,8192,,
codegemma,codegemma:2b-code-v1.1-q4_K_S,1.71799e+09,8192,,
codegemma,codegemma:2b-code-q4_K_M,1.71799e+09,8192,,
codegemma,codegemma:2b-code-v1.1-q4_K_M,1.71799e+09,8192,,
codegemma,codegemma:2b-code-q5_0,1.93274e+09,8192,,
codegemma,codegemma:2b-code-v1.1-q5_0,1.93274e+09,8192,,
codegemma,codegemma:2b-code-q5_1,2.04011e+09,8192,,
codegemma,codegemma:2b-code-v1.1-q5_1,2.04011e+09,8192,,
codegemma,codegemma:2b-code-q5_K_S,1.93274e+09,8192,,
codegemma,codegemma:2b-code-v1.1-q5_K_S,1.93274e+09,8192,,
codegemma,codegemma:2b-code-q5_K_M,1.93274e+09,8192,,
codegemma,codegemma:2b-code-v1.1-q5_K_M,1.93274e+09,8192,,
codegemma,codegemma:2b-code-q6_K,2.25486e+09,8192,,
codegemma,codegemma:2b-code-v1.1-q6_K,2.25486e+09,8192,,
codegemma,codegemma:2b-code-q8_0,2.8991e+09,8192,,
codegemma,codegemma:2b-code-v1.1-q8_0,2.8991e+09,8192,,
codegemma,codegemma:2b-code-fp16,5368709120,8192,,
codegemma,codegemma:2b-code-v1.1-fp16,5368709120,8192,,
codegemma,codegemma:2b-v1.1,1.71799e+09,8192,,
codegemma,codegemma:7b-code,5368709120,8192,,
codegemma,codegemma:7b-code-q2_K,3758096384,8192,,
codegemma,codegemma:7b-code-q3_K_S,4294967296,8192,,
codegemma,codegemma:7b-code-q3_K_M,4.72446e+09,8192,,
codegemma,codegemma:7b-code-q3_K_L,5.04659e+09,8192,,
codegemma,codegemma:7b-code-q4_0,5368709120,8192,,
codegemma,codegemma:7b-code-q4_1,5905580032,8192,,
codegemma,codegemma:7b-code-q4_K_S,5368709120,8192,,
codegemma,codegemma:7b-code-q4_K_M,5.69083e+09,8192,,
codegemma,codegemma:7b-code-q5_0,6442450944,8192,,
codegemma,codegemma:7b-code-q5_1,6979321856,8192,,
codegemma,codegemma:7b-code-q5_K_S,6442450944,8192,,
codegemma,codegemma:7b-code-q5_K_M,6.54983e+09,8192,,
codegemma,codegemma:7b-code-q6_K,7516192768,8192,,
codegemma,codegemma:7b-code-q8_0,9.77105e+09,8192,,
codegemma,codegemma:7b-code-fp16,18253611008,8192,,
codegemma,codegemma:7b-instruct,5368709120,8192,,
codegemma,codegemma:7b-instruct-q2_K,3758096384,8192,,
codegemma,codegemma:7b-instruct-v1.1-q2_K,3758096384,8192,,
codegemma,codegemma:7b-instruct-q3_K_S,4294967296,8192,,
codegemma,codegemma:7b-instruct-v1.1-q3_K_S,4294967296,8192,,
codegemma,codegemma:7b-instruct-q3_K_M,4.72446e+09,8192,,
codegemma,codegemma:7b-instruct-v1.1-q3_K_M,4.72446e+09,8192,,
codegemma,codegemma:7b-instruct-q3_K_L,5.04659e+09,8192,,
codegemma,codegemma:7b-instruct-v1.1-q3_K_L,5.04659e+09,8192,,
codegemma,codegemma:7b-instruct-q4_0,5368709120,8192,,
codegemma,codegemma:7b-instruct-v1.1-q4_0,5368709120,8192,,
codegemma,codegemma:7b-instruct-q4_1,5905580032,8192,,
codegemma,codegemma:7b-instruct-v1.1-q4_1,5905580032,8192,,
codegemma,codegemma:7b-instruct-q4_K_S,5368709120,8192,,
codegemma,codegemma:7b-instruct-v1.1-q4_K_S,5368709120,8192,,
codegemma,codegemma:7b-instruct-q4_K_M,5.69083e+09,8192,,
codegemma,codegemma:7b-instruct-v1.1-q4_K_M,5.69083e+09,8192,,
codegemma,codegemma:7b-instruct-q5_0,6442450944,8192,,
codegemma,codegemma:7b-instruct-v1.1-q5_0,6442450944,8192,,
codegemma,codegemma:7b-instruct-q5_1,6979321856,8192,,
codegemma,codegemma:7b-instruct-v1.1-q5_1,6979321856,8192,,
codegemma,codegemma:7b-instruct-q5_K_S,6442450944,8192,,
codegemma,codegemma:7b-instruct-v1.1-q5_K_S,6442450944,8192,,
codegemma,codegemma:7b-instruct-q5_K_M,6.54983e+09,8192,,
codegemma,codegemma:7b-instruct-v1.1-q5_K_M,6.54983e+09,8192,,
codegemma,codegemma:7b-instruct-q6_K,7516192768,8192,,
codegemma,codegemma:7b-instruct-v1.1-q6_K,7516192768,8192,,
codegemma,codegemma:7b-instruct-q8_0,9.77105e+09,8192,,
codegemma,codegemma:7b-instruct-v1.1-q8_0,9.77105e+09,8192,,
codegemma,codegemma:7b-instruct-fp16,18253611008,8192,,
codegemma,codegemma:7b-instruct-v1.1-fp16,18253611008,8192,,
codegemma,codegemma:7b-v1.1,5368709120,8192,,
codellama,codellama:latest,4.08022e+09,16384,,
codellama,codellama:code,4.08022e+09,16384,,
codellama,codellama:instruct,4.08022e+09,16384,,
codellama,codellama:python,4.08022e+09,16384,,
codellama,codellama:7b,4.08022e+09,16384,,
codellama,codellama:13b,7.94569e+09,16384,,
codellama,codellama:34b,20401094656,16384,,
codellama,codellama:70b,41875931136,2048,,
codellama,codellama:7b-code,4.08022e+09,16384,,
codellama,codellama:7b-code-q2_K,3.00648e+09,16384,,
codellama,codellama:7b-code-q3_K_S,3.11385e+09,16384,,
codellama,codellama:7b-code-q3_K_M,3.54335e+09,16384,,
codellama,codellama:7b-code-q3_K_L,3.86547e+09,16384,,
codellama,codellama:7b-code-q4_0,4.08022e+09,16384,,
codellama,codellama:7b-code-q4_1,4.50972e+09,16384,,
codellama,codellama:7b-code-q4_K_S,4.18759e+09,16384,,
codellama,codellama:7b-code-q4_K_M,4.40234e+09,16384,,
codellama,codellama:7b-code-q5_0,5.04659e+09,16384,,
codellama,codellama:7b-code-q5_1,5.47608e+09,16384,,
codellama,codellama:7b-code-q5_K_S,5.04659e+09,16384,,
codellama,codellama:7b-code-q5_K_M,5.15396e+09,16384,,
codellama,codellama:7b-code-q6_K,5905580032,16384,,
codellama,codellama:7b-code-q8_0,7.73094e+09,16384,,
codellama,codellama:7b-code-fp16,13958643712,16384,,
codellama,codellama:7b-instruct,4.08022e+09,16384,,
codellama,codellama:7b-instruct-q2_K,3.00648e+09,16384,,
codellama,codellama:7b-instruct-q3_K_S,3.11385e+09,16384,,
codellama,codellama:7b-instruct-q3_K_M,3.54335e+09,16384,,
codellama,codellama:7b-instruct-q3_K_L,3.86547e+09,16384,,
codellama,codellama:7b-instruct-q4_0,4.08022e+09,16384,,
codellama,codellama:7b-instruct-q4_1,4.50972e+09,16384,,
codellama,codellama:7b-instruct-q4_K_S,4.18759e+09,16384,,
codellama,codellama:7b-instruct-q4_K_M,4.40234e+09,16384,,
codellama,codellama:7b-instruct-q5_0,5.04659e+09,16384,,
codellama,codellama:7b-instruct-q5_1,5.47608e+09,16384,,
codellama,codellama:7b-instruct-q5_K_S,5.04659e+09,16384,,
codellama,codellama:7b-instruct-q5_K_M,5.15396e+09,16384,,
codellama,codellama:7b-instruct-q6_K,5905580032,16384,,
codellama,codellama:7b-instruct-q8_0,7.73094e+09,16384,,
codellama,codellama:7b-instruct-fp16,13958643712,16384,,
codellama,codellama:7b-python,4.08022e+09,16384,,
codellama,codellama:7b-python-q2_K,3.00648e+09,16384,,
codellama,codellama:7b-python-q3_K_S,3.11385e+09,16384,,
codellama,codellama:7b-python-q3_K_M,3.54335e+09,16384,,
codellama,codellama:7b-python-q3_K_L,3.86547e+09,16384,,
codellama,codellama:7b-python-q4_0,4.08022e+09,16384,,
codellama,codellama:7b-python-q4_1,4.50972e+09,16384,,
codellama,codellama:7b-python-q4_K_S,4.18759e+09,16384,,
codellama,codellama:7b-python-q4_K_M,4.40234e+09,16384,,
codellama,codellama:7b-python-q5_0,5.04659e+09,16384,,
codellama,codellama:7b-python-q5_1,5.47608e+09,16384,,
codellama,codellama:7b-python-q5_K_S,5.04659e+09,16384,,
codellama,codellama:7b-python-q5_K_M,5.15396e+09,16384,,
codellama,codellama:7b-python-q6_K,5905580032,16384,,
codellama,codellama:7b-python-q8_0,7.73094e+09,16384,,
codellama,codellama:7b-python-fp16,13958643712,16384,,
codellama,codellama:13b-code,7.94569e+09,16384,,
codellama,codellama:13b-code-q2_K,5.79821e+09,16384,,
codellama,codellama:13b-code-q3_K_S,6.12033e+09,16384,,
codellama,codellama:13b-code-q3_K_M,6.76457e+09,16384,,
codellama,codellama:13b-code-q3_K_L,7.40882e+09,16384,,
codellama,codellama:13b-code-q4_0,7.94569e+09,16384,,
codellama,codellama:13b-code-q4_1,8.80468e+09,16384,,
codellama,codellama:13b-code-q4_K_S,7.94569e+09,16384,,
codellama,codellama:13b-code-q4_K_M,8.48256e+09,16384,,
codellama,codellama:13b-code-q5_0,9663676416,16384,,
codellama,codellama:13b-code-q5_1,1.05227e+10,16384,,
codellama,codellama:13b-code-q5_K_S,9663676416,16384,,
codellama,codellama:13b-code-q5_K_M,9.87842e+09,16384,,
codellama,codellama:13b-code-q6_K,11811160064,16384,,
codellama,codellama:13b-code-q8_0,15032385536,16384,,
codellama,codellama:13b-code-fp16,27917287424,16384,,
codellama,codellama:13b-instruct,7.94569e+09,16384,,
codellama,codellama:13b-instruct-q2_K,5.79821e+09,16384,,
codellama,codellama:13b-instruct-q3_K_S,6.12033e+09,16384,,
codellama,codellama:13b-instruct-q3_K_M,6.76457e+09,16384,,
codellama,codellama:13b-instruct-q3_K_L,7.40882e+09,16384,,
codellama,codellama:13b-instruct-q4_0,7.94569e+09,16384,,
codellama,codellama:13b-instruct-q4_1,8.80468e+09,16384,,
codellama,codellama:13b-instruct-q4_K_S,7.94569e+09,16384,,
codellama,codellama:13b-instruct-q4_K_M,8.48256e+09,16384,,
codellama,codellama:13b-instruct-q5_0,9663676416,16384,,
codellama,codellama:13b-instruct-q5_1,1.05227e+10,16384,,
codellama,codellama:13b-instruct-q5_K_S,9663676416,16384,,
codellama,codellama:13b-instruct-q5_K_M,9.87842e+09,16384,,
codellama,codellama:13b-instruct-q6_K,11811160064,16384,,
codellama,codellama:13b-instruct-q8_0,15032385536,16384,,
codellama,codellama:13b-instruct-fp16,27917287424,16384,,
codellama,codellama:13b-python,7.94569e+09,16384,,
codellama,codellama:13b-python-q2_K,5.79821e+09,16384,,
codellama,codellama:13b-python-q3_K_S,6.12033e+09,16384,,
codellama,codellama:13b-python-q3_K_M,6.76457e+09,16384,,
codellama,codellama:13b-python-q3_K_L,7.40882e+09,16384,,
codellama,codellama:13b-python-q4_0,7.94569e+09,16384,,
codellama,codellama:13b-python-q4_1,8.80468e+09,16384,,
codellama,codellama:13b-python-q4_K_S,7.94569e+09,16384,,
codellama,codellama:13b-python-q4_K_M,8.48256e+09,16384,,
codellama,codellama:13b-python-q5_0,9663676416,16384,,
codellama,codellama:13b-python-q5_1,1.05227e+10,16384,,
codellama,codellama:13b-python-q5_K_S,9663676416,16384,,
codellama,codellama:13b-python-q5_K_M,9.87842e+09,16384,,
codellama,codellama:13b-python-q6_K,11811160064,16384,,
codellama,codellama:13b-python-q8_0,15032385536,16384,,
codellama,codellama:13b-python-fp16,27917287424,16384,,
codellama,codellama:34b-code,20401094656,16384,,
codellama,codellama:34b-code-q2_K,15032385536,16384,,
codellama,codellama:34b-code-q3_K_S,16106127360,16384,,
codellama,codellama:34b-code-q3_K_M,17179869184,16384,,
codellama,codellama:34b-code-q3_K_L,19327352832,16384,,
codellama,codellama:34b-code-q4_0,20401094656,16384,,
codellama,codellama:34b-code-q4_1,22548578304,16384,,
codellama,codellama:34b-code-q4_K_S,20401094656,16384,,
codellama,codellama:34b-code-q4_K_M,21474836480,16384,,
codellama,codellama:34b-code-q5_0,24696061952,16384,,
codellama,codellama:34b-code-q5_1,26843545600,16384,,
codellama,codellama:34b-code-q5_K_S,24696061952,16384,,
codellama,codellama:34b-code-q5_K_M,25769803776,16384,,
codellama,codellama:34b-code-q6_K,30064771072,16384,,
codellama,codellama:34b-code-q8_0,38654705664,16384,,
codellama,codellama:34b-instruct,20401094656,16384,,
codellama,codellama:34b-instruct-q2_K,15032385536,16384,,
codellama,codellama:34b-instruct-q3_K_S,16106127360,16384,,
codellama,codellama:34b-instruct-q3_K_M,17179869184,16384,,
codellama,codellama:34b-instruct-q3_K_L,19327352832,16384,,
codellama,codellama:34b-instruct-q4_0,20401094656,16384,,
codellama,codellama:34b-instruct-q4_1,22548578304,16384,,
codellama,codellama:34b-instruct-q4_K_S,20401094656,16384,,
codellama,codellama:34b-instruct-q4_K_M,21474836480,16384,,
codellama,codellama:34b-instruct-q5_0,24696061952,16384,,
codellama,codellama:34b-instruct-q5_1,26843545600,16384,,
codellama,codellama:34b-instruct-q5_K_S,24696061952,16384,,
codellama,codellama:34b-instruct-q5_K_M,25769803776,16384,,
codellama,codellama:34b-instruct-q6_K,30064771072,16384,,
codellama,codellama:34b-instruct-q8_0,38654705664,16384,,
codellama,codellama:34b-instruct-fp16,71940702208,16384,,
codellama,codellama:34b-python,20401094656,16384,,
codellama,codellama:34b-python-q2_K,15032385536,16384,,
codellama,codellama:34b-python-q3_K_S,16106127360,16384,,
codellama,codellama:34b-python-q3_K_M,17179869184,16384,,
codellama,codellama:34b-python-q3_K_L,19327352832,16384,,
codellama,codellama:34b-python-q4_0,20401094656,16384,,
codellama,codellama:34b-python-q4_1,22548578304,16384,,
codellama,codellama:34b-python-q4_K_S,20401094656,16384,,
codellama,codellama:34b-python-q4_K_M,21474836480,16384,,
codellama,codellama:34b-python-q5_0,24696061952,16384,,
codellama,codellama:34b-python-q5_1,26843545600,16384,,
codellama,codellama:34b-python-q5_K_S,24696061952,16384,,
codellama,codellama:34b-python-q5_K_M,25769803776,16384,,
codellama,codellama:34b-python-q6_K,30064771072,16384,,
codellama,codellama:34b-python-q8_0,38654705664,16384,,
codellama,codellama:34b-python-fp16,71940702208,16384,,
codellama,codellama:70b-code,41875931136,16384,,
codellama,codellama:70b-code-q2_K,26843545600,16384,,
codellama,codellama:70b-code-q3_K_S,32212254720,16384,,
codellama,codellama:70b-code-q3_K_M,35433480192,16384,,
codellama,codellama:70b-code-q3_K_L,38654705664,16384,,
codellama,codellama:70b-code-q4_0,41875931136,16384,,
codellama,codellama:70b-code-q4_1,46170898432,16384,,
codellama,codellama:70b-code-q4_K_S,41875931136,16384,,
codellama,codellama:70b-code-q4_K_M,44023414784,16384,,
codellama,codellama:70b-code-q5_0,50465865728,16384,,
codellama,codellama:70b-code-q5_1,55834574848,16384,,
codellama,codellama:70b-code-q5_K_S,50465865728,16384,,
codellama,codellama:70b-code-q5_K_M,52613349376,16384,,
codellama,codellama:70b-code-q6_K,61203283968,16384,,
codellama,codellama:70b-code-q8_0,78383153152,16384,,
codellama,codellama:70b-code-fp16,148176371712,16384,,
codellama,codellama:70b-instruct,41875931136,2048,,
codellama,codellama:70b-instruct-q2_K,26843545600,2048,,
codellama,codellama:70b-instruct-q3_K_S,32212254720,2048,,
codellama,codellama:70b-instruct-q3_K_M,35433480192,2048,,
codellama,codellama:70b-instruct-q3_K_L,38654705664,2048,,
codellama,codellama:70b-instruct-q4_0,41875931136,2048,,
codellama,codellama:70b-instruct-q4_1,46170898432,2048,,
codellama,codellama:70b-instruct-q4_K_S,41875931136,2048,,
codellama,codellama:70b-instruct-q4_K_M,44023414784,2048,,
codellama,codellama:70b-instruct-q5_0,50465865728,2048,,
codellama,codellama:70b-instruct-q5_1,55834574848,2048,,
codellama,codellama:70b-instruct-q5_K_S,50465865728,2048,,
codellama,codellama:70b-instruct-q5_K_M,52613349376,2048,,
codellama,codellama:70b-instruct-q6_K,61203283968,4096,,
codellama,codellama:70b-instruct-q8_0,78383153152,2048,,
codellama,codellama:70b-instruct-fp16,148176371712,4096,,
codellama,codellama:70b-python,41875931136,4096,,
codellama,codellama:70b-python-q2_K,26843545600,4096,,
